timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
476896076,-0.007867954,-0.0014793384,0.0037922414,4999,0,-0.71090156,0.0685702,-9.969567,4981,0,2,0
476901075,-0.0024580802,-0.009833843,0.0034545308,4999,0,-0.6763651,-0.016506078,-9.873869,4981,0,2,0
476906073,-0.0009916914,-0.0053482447,0.0055260016,4998,0,-0.67340094,-0.014099751,-9.850783,4981,0,2,0
476911072,0.0046685194,-0.005941126,0.009728649,4999,0,-0.68364584,0.06494359,-9.8930855,4981,0,2,0
476916071,0.0029644405,-0.0037115968,-0.0023176146,4999,0,-0.70585,0.040049527,-9.91609,4981,0,2,0
476921070,-0.006680705,-0.001845649,0.0055400957,4999,0,-0.725834,-0.07652414,-9.909824,4982,0,2,0
476926069,0.005729867,0.003230829,0.0018581963,4999,0,-0.7162219,-0.032028805,-9.846385,4981,0,2,0
476931067,-0.0025887627,-0.0053584175,-0.00033196027,4998,0,-0.6373182,0.032537706,-9.799689,4981,0,2,0
476936067,0.002949537,-0.011452675,0.00045407642,5000,0,-0.65721107,-0.0027730453,-9.920928,4983,0,2,0
476941065,0.0012467159,0.0012853796,-0.0018754052,4998,0,-0.70614016,0.007658676,-9.881995,4980,0,2,0
476946064,0.007818159,-0.007392603,0.008539519,4999,0,-0.692,-0.004924273,-9.855944,4981,0,2,0
476951063,0.009826232,-0.008562568,-0.005820716,4999,0,-0.69164824,-0.061873954,-9.874689,4980,0,2,0
476956062,-0.0042039547,-0.012302278,0.00016344555,4999,0,-0.7035701,0.017333517,-9.80802,4980,0,2,0
476961061,0.0013442504,-0.00950052,-0.003566912,4999,0,-0.6955543,0.043926634,-9.842462,4981,0,2,0
