timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796237615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3833557.8,99.99,99.99,66,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
797238619,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3833765.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
798237612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3833973.8,99.99,99.99,66,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
799237613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3834181.8,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
800236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3834390.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
801236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3834599.0,99.99,99.99,66,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
802236614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3834808.2,99.99,99.99,66,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
803236611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3835017.8,99.99,99.99,66,26,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
804236633,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3835226.8,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
805236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3835437.0,99.99,99.99,66,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
806236613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3835647.0,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
807236865,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3835857.0,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
808237613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3836067.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
809236618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3836278.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
810236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3836489.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
811236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3836700.5,99.99,99.99,66,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
812237612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3836912.2,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
813236611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3837124.0,99.99,99.99,66,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
814236612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3837336.0,99.99,99.99,66,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
815236611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3837548.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
816237612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3837761.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
817235613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3837973.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
818236863,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3838186.8,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
819235618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3838400.0,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
