timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
572510701,1200.0,0.6526765,858.19415,0.0,12736,0,41.76611,1249,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573535698,1200.0,0.6526765,683.1324,0.0,12760,0,41.946724,1251,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574459699,1200.0,0.6526765,1043.5692,0.0,12779,0,41.623844,1253,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575514735,1200.0,0.6526765,862.1672,0.0,12803,0,41.95947,1255,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576536719,1200.0,0.6526765,720.40015,0.0,12825,0,41.79117,1257,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577455722,1200.0,0.6526765,1043.6075,0.0,12845,0,41.625374,1259,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578524698,1200.0,0.6526765,861.27747,0.0,12869,0,41.91617,1261,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579465697,1200.0,0.6526765,625.0,0.0,12890,0,41.666664,1263,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580457713,1200.0,0.6526765,1068.376,0.0,12911,0,41.62504,1265,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581516722,1200.0,0.6526765,1059.7877,0.0,12941,0,85.74012,1269,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582473698,1200.0,0.6526765,665.87494,0.0,12964,0,41.741413,1271,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583461776,1200.0,0.6526765,1109.647,0.0,12985,0,41.798363,1273,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584513698,1200.0,0.6526765,886.7134,0.0,13008,0,41.75108,1275,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585540700,1200.0,0.6526765,667.2862,0.0,13032,0,41.82988,1277,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586464698,1200.0,0.6526765,981.13904,0.0,13057,0,41.877884,1280,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587516149,1200.0,0.6526765,1079.4382,0.0,13080,0,59.093334,1282,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588546599,1200.0,0.6526765,636.7478,0.0,13103,0,41.721386,1284,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589458699,1200.0,0.6526765,1064.8948,0.0,13123,0,41.91713,1286,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590512072,1200.0,0.6526765,726.98395,0.0,13146,0,41.999073,1288,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591542714,1200.0,0.6526765,860.99286,0.0,13171,0,67.528854,1292,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592612265,1200.0,0.6526765,1174.6508,0.0,13198,0,59.88024,1294,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593535697,1200.0,0.6526765,725.54675,0.0,13226,0,41.916042,1297,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594469731,1200.0,0.6526765,995.9701,0.0,13242,0,59.9982,1299,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595469358,1200.0,0.6526765,1057.5131,0.0,13268,0,41.626568,1301,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596529698,1200.0,0.6526765,692.4617,0.0,13292,0,41.666748,1303,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597445760,1200.0,0.6526765,968.09766,0.0,13313,0,59.82066,1306,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598461699,1200.0,0.6526765,900.5955,0.0,13341,0,41.749462,1308,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599513042,1200.0,0.6526765,1055.7327,0.0,13369,0,59.758453,1311,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600546723,1200.0,0.6526765,820.215,0.0,13389,0,41.959843,1313,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
