timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1075826613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901215.8,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1076426613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901381.2,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1076826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901491.5,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1077426613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901657.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1077828611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901767.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1078426849,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901933.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1078826669,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902043.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1079426653,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902209.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1079826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902320.2,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1080427612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902486.2,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1080827616,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902597.0,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1081426612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902763.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1081828615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902874.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1082426612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903040.2,99.99,99.99,66,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
