timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
395888101,395885137,4728849,108.894295,4.9096236,124
396890550,396887585,4728849,115.20702,4.9096236,124
397893021,397890057,4728849,115.20702,4.9096236,124
398895201,398892229,4728849,115.20702,4.9096236,124
399884401,399881430,4728849,115.20702,5.0073276,124
400887036,400884067,4728849,108.894295,5.0073276,124
401863449,401860484,4728849,115.20702,5.0073276,124
402852642,402849677,4728849,108.894295,5.0073276,124
403881274,403878309,4728849,115.20702,5.0073276,124
404857069,404854105,4728849,115.20702,5.105032,124
405885561,405882594,4728849,115.20702,5.105032,124
406888016,406885052,4728849,115.20702,5.105032,124
407877019,407874054,4728849,108.894295,5.105032,124
408852929,408849965,4728849,115.20702,5.105032,124
409868476,409865511,4728849,115.20702,5.202736,124
410883847,410880878,4728849,121.519745,5.202736,124
411859993,411857029,4728849,115.20702,5.202736,124
412888843,412885877,4728849,115.20702,5.202736,124
413891546,413888581,4728849,115.20702,5.30044,124
414893905,414890941,4728849,121.519745,5.30044,124
415882632,415879668,4728849,115.20702,5.30044,124
416885077,416882093,4728849,108.894295,5.30044,124
417887018,417884052,4728849,115.20702,5.30044,124
418888915,418885950,4728849,115.20702,5.30044,124
419891414,419888450,4728849,115.20702,5.30044,124
420894099,420891125,4728849,115.20702,5.398144,124
421883268,421880304,4728849,115.20702,5.398144,124
422832841,422829876,4728849,115.20702,5.398144,124
423887937,423884973,4728849,115.20702,5.398144,124
424890286,424887322,4728849,115.20702,5.4958477,124
425892842,425889876,4728849,115.20702,5.4958477,124
426895028,426892063,4728849,115.20702,5.4958477,124
427884252,427881287,4728849,115.20702,5.4958477,124
428886696,428883726,4728849,115.20702,5.4958477,124
429888922,429885958,4728849,108.894295,5.4958477,124
430772636,430769672,4728849,115.20702,5.4958477,124
431880578,431877613,4728849,115.20702,5.5935516,124
432856747,432853781,4728849,115.20702,5.5935516,124
433885460,433882493,4728849,115.20702,5.5935516,124
434874841,434871875,4728849,115.20702,5.5935516,124
435890260,435887295,4728849,115.20702,5.5935516,124
