timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
242253494,5.0496,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
242753493,5.014453,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
243253494,5.036508,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
243743497,5.0538297,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
244243492,5.04819,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
244743504,5.037112,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
245253494,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
245753492,5.047183,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
246253492,5.0345945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
246743522,5.0522184,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
247243492,5.029962,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
247743521,5.0408387,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
248243492,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
248753706,5.056851,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
249253524,5.044867,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
249753491,5.065512,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
250253491,5.0502043,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
250743493,5.0583615,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
251243492,5.0536284,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
251743491,5.0341916,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
252253493,5.054132,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
252753492,5.042853,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
253253493,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
253753491,5.056549,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
254243492,5.040234,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
254743507,5.057556,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
255243492,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
255753493,5.0473847,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
256253494,5.0653105,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
256753492,5.0540314,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
257253709,5.056952,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
257743492,5.0391264,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
258243507,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
258743492,5.0429535,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
259253796,5.020999,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
259753638,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
260253577,5.036105,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
260753492,5.0219054,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
261243492,5.050708,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
