timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
403563917,5.0499024,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
404063781,5.0573545,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
404563696,5.054736,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
405063608,5.0405364,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
405563509,5.054938,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
406063531,5.036508,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
406563524,5.056146,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
407063492,5.0552397,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
407563492,5.030365,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
408063522,5.0508084,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
408563493,5.04104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
409063492,5.0360045,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
409563492,5.0472836,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
410063492,5.046579,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
410563493,5.033487,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
411063495,5.06239,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
411563502,5.037918,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
412063492,5.0538297,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
412563492,5.0343933,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
413063492,5.041443,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
413563491,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
414063542,5.041241,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
414563491,5.0417447,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
415063656,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
415563492,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
416063492,5.033789,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
416563491,5.0311704,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
417063491,5.056549,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
417563499,5.04386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
418063506,5.0374146,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
418563492,5.057959,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
419063492,5.040637,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
419563520,5.0135465,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
420063493,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
420563492,5.054132,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
421063492,5.033789,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
421563507,5.057959,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
422063492,5.0570526,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
422563492,5.0236173,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
423063493,5.0553403,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
423564085,5.0502043,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
424063492,5.009317,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
424563943,5.0432553,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
425063790,5.0734677,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
425563589,5.015259,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
426063588,5.040033,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
426563492,5.04678,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
427063492,5.0368104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
427563493,5.0413423,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
