timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
977632698,1200.0,0.6526765,833.66907,0.0,21949,0,41.983334,2135,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978654920,1200.0,0.6526765,841.9077,0.0,21974,0,41.649147,2137,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979708720,1200.0,0.6526765,855.5751,0.0,21999,0,41.832542,2140,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980636698,1200.0,0.6526765,884.7914,0.0,22025,0,54.616753,2142,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981647697,1200.0,0.6526765,1118.8566,0.0,22052,0,72.92547,2145,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982712699,1200.0,0.6526765,932.30994,0.0,22077,0,41.83442,2148,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983641701,1200.0,0.6526765,883.05255,0.0,22093,0,41.625374,2149,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984653716,1200.0,0.6526765,1089.1973,0.0,22128,0,59.46482,2152,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985724721,1200.0,0.6526765,838.29364,0.0,22164,0,41.666664,2156,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986634719,1200.0,0.6526765,1124.8751,0.0,22179,0,59.940056,2157,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987655698,1200.0,0.6526765,1120.1589,0.0,22214,0,59.58292,2160,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988721738,1200.0,0.6526765,841.6335,0.0,22250,0,41.832672,2164,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989723864,1200.0,0.6526765,1158.9742,0.0,22278,0,59.63847,2166,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990658723,1200.0,0.6526765,1117.8378,0.0,22301,0,59.459454,2168,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991711845,1200.0,0.6526765,857.51575,0.0,22335,0,81.19664,2173,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992639726,1200.0,0.6526765,1066.7166,0.0,22351,0,45.773285,2174,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
