timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
982363492,5.0381193,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
982863791,5.067627,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
983363819,5.0518155,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
983863643,5.020596,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
984363593,5.055542,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
984863492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
985363492,5.04386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
985863492,5.0519166,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
986363506,5.0570526,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
986863496,5.0509095,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
987363493,5.0583615,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
987863493,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
988363492,5.019287,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
988863492,5.0380187,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
989363492,5.0669217,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
989863492,5.056851,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
990363492,5.039227,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
990863492,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
991363492,5.032782,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
991863492,5.0511107,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
992363492,5.054938,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
992863492,5.058261,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
993363492,5.044766,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
