timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
882620697,1200.0,0.6526765,695.21985,0.0,19770,0,41.83271,1927,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883680410,1200.0,0.6526765,987.115,0.0,19798,0,41.625328,1929,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884611699,1200.0,0.6526765,860.2795,0.0,19819,0,41.91617,1931,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885622736,1200.0,0.6526765,775.57104,0.0,19836,0,41.708046,1933,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886680375,1200.0,0.6526765,955.0449,0.0,19864,0,41.95804,1935,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887595847,1200.0,0.6526765,1080.2784,0.0,19894,0,59.628986,1938,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888629716,1200.0,0.6526765,716.98926,0.0,19911,0,41.5933,1940,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889676716,1200.0,0.6526765,1088.911,0.0,19939,0,41.95804,1942,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890600200,1200.0,0.6526765,859.4217,0.0,19959,0,41.874374,1944,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891626771,1200.0,0.6526765,686.136,0.0,19978,0,67.52134,1947,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892684699,1200.0,0.6526765,1031.9004,0.0,20007,0,41.753197,1949,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893705772,1200.0,0.6526765,888.33496,0.0,20029,0,41.874374,1951,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894624177,1200.0,0.6526765,887.85986,0.0,20053,0,59.52133,1954,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895782713,1200.0,0.6526765,1296.128,0.0,20092,0,59.68356,1958,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896633794,1200.0,0.6526765,886.7992,0.0,20111,0,41.801983,1959,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897629733,1200.0,0.6526765,666.0569,0.0,20128,0,41.752823,1961,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898691719,1200.0,0.6526765,995.0109,0.0,20157,0,41.91621,1963,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899634054,1200.0,0.6526765,920.94867,0.0,20178,0,41.501976,1965,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900630700,1200.0,0.6526765,636.5423,0.0,20194,0,41.70792,1967,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901675720,1200.0,0.6526765,1081.5952,0.0,20223,0,67.661896,1970,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902599734,1200.0,0.6526765,1081.5952,0.0,20239,0,67.661896,1972,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903627070,1200.0,0.6526765,786.4969,0.0,20261,0,20.854084,1974,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904708697,1200.0,0.6526765,1288.4193,0.0,20299,0,59.880062,1978,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905599758,1200.0,0.6526765,1288.4193,0.0,20324,0,59.880062,1980,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
