timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
870654219,0.0039348593,-0.018921508,0.00693349,4999,0,-0.85625714,0.17222531,-9.848972,4983,0,2,0
870659218,0.012077494,8.9988986e-05,0.0012927668,4999,0,-0.867667,-0.033945,-10.008181,4980,0,2,0
870664217,0.0048293658,-0.006198292,0.0052977838,4999,0,-0.645812,-0.008053905,-9.951535,4982,0,2,0
870669215,-0.008239854,0.005540336,-0.00072718435,4998,0,-0.6742746,0.19243772,-9.922875,4982,0,2,0
870674214,0.026388412,-0.018355388,0.005384822,4999,0,-0.60643077,0.122133896,-9.720927,4982,0,2,0
870679213,0.00076810713,-0.003432849,-0.0014818807,4999,0,-0.718614,-0.13462481,-10.207286,4982,0,2,0
870684212,-0.0079232585,0.0030273134,-0.006790139,4999,0,-0.7520553,0.15635596,-9.50317,4982,0,2,0
870689211,0.00280117,-0.018994179,0.006102129,4999,0,-0.7968751,-0.00068888353,-9.98979,4982,0,2,0
870694210,-0.0064611263,0.011451958,0.0006316291,4999,0,-0.84848475,0.049644142,-10.039762,4982,0,2,0
870699208,-0.010595543,-0.0057475315,0.008181833,4998,0,-0.83338356,0.24412477,-9.7044325,4982,0,2,0
870704209,-0.0068931007,0.004370915,0.012615435,5001,0,-0.8871733,0.041769195,-10.101071,4983,0,2,0
870709206,-0.0006941344,0.0036995814,0.014141418,4997,0,-0.82848376,0.021709505,-9.87146,4982,0,2,0
870714205,-0.027417019,0.006352441,0.0071101184,4999,0,-0.7285304,0.049678635,-9.935176,4982,0,2,0
870719204,-0.002952145,-0.012212031,0.006242006,4999,0,-0.697183,0.15035206,-9.606992,4981,0,2,0
870724203,0.02952558,-0.012839744,0.0047427844,4999,0,-0.6316811,-0.14569211,-9.9254265,4983,0,2,0
870729202,-0.0018155836,-0.007918715,0.0003600629,4999,0,-0.7043295,-0.16857193,-9.73834,4982,0,2,0
870734200,0.008394525,-0.012789831,-0.013040993,4998,0,-0.5250003,-0.09133387,-9.774704,4982,0,2,0
870739199,-0.012095337,0.0011797154,-0.013085681,4999,0,-0.65115017,0.03721351,-10.240586,4983,0,2,0
870744198,0.005130054,-0.013499362,-0.0029465212,4999,0,-0.5160939,0.36074504,-9.530997,4982,0,2,0
870749197,0.014323608,-0.015681919,-0.0057537095,4999,0,-0.8033648,0.06746614,-10.063012,4981,0,2,0
870754196,0.004567909,0.0033364384,0.0017058833,4999,0,-0.79346466,0.10419766,-9.732459,4982,0,2,0
870759195,0.00037961922,-0.011263154,-0.0066757267,4999,0,-0.8192294,0.1516139,-9.93223,4982,0,2,0
870764193,0.009828126,-0.013599436,0.0012485236,4998,0,-0.93925726,0.31091112,-9.766597,4983,0,2,0
870769193,0.02827206,-0.01889359,0.0035667967,5000,0,-0.9309766,0.08775347,-9.8508,4982,0,2,0
870774191,0.0053130244,4.4008022e-05,0.0066284803,4998,0,-0.98434013,-0.23920482,-10.314458,4983,0,2,0
870779190,-0.018035976,0.0013374431,0.005386464,4999,0,-0.771345,0.06540727,-9.756254,4981,0,2,0
870784189,-0.017022988,0.00049878657,0.0036572283,4999,0,-0.6135639,0.30568945,-10.0272875,4982,0,2,0
870789188,0.021030549,-0.008983674,0.009773319,4999,0,-0.5924776,0.18578552,-9.868205,4981,0,2,0
870794187,0.02733836,0.0026441193,-0.005118395,4999,0,-0.57940197,-0.21547052,-10.166408,4982,0,2,0
870799185,0.0023992192,0.008004219,-0.006072198,4998,0,-0.5184798,-0.23363554,-9.685854,4981,0,2,0
870804184,-0.028127443,-0.00914758,-0.01494902,4999,0,-0.47815913,-0.048259363,-9.971029,4984,0,2,0
870809183,-0.010249644,-0.002177422,-0.010180402,4999,0,-0.69138825,0.2373919,-10.019727,4980,0,2,0
870814182,0.022232113,-0.01550831,-0.0006040198,4999,0,-0.89061093,0.14209197,-9.708138,4984,0,2,0
870819181,-0.006358375,0.0017249263,-0.0077549904,4999,0,-0.91735625,-0.06617378,-10.121849,4981,0,2,0
870824180,-0.010975898,-0.011750612,-0.008593355,4999,0,-0.9545861,0.25502747,-9.687728,4982,0,2,0
870829179,0.0097203255,-0.008514111,-0.0018464145,4999,0,-0.9651696,0.25802237,-9.965174,4982,0,2,0
870834177,0.004964074,-0.0028609128,0.013049154,4998,0,-0.9111096,0.21114685,-9.792682,4982,0,2,0
870839176,0.0023718558,-0.008777973,0.00036700105,4999,0,-0.73612046,0.040680252,-9.967673,4981,0,2,0
870844175,0.0046744975,0.0063812537,0.012776662,4999,0,-0.746131,0.020024678,-9.8057995,4982,0,2,0
870849174,0.010367158,-0.003738612,0.0074317767,4999,0,-0.61161155,-0.07983979,-9.694488,4982,0,2,0
870854173,-0.026936434,0.0037903201,-0.00086604984,4999,0,-0.54567486,-0.14733608,-10.127461,4981,0,2,0
870859172,0.006254992,-0.017122507,-0.0051203226,4999,0,-0.51567334,0.1902225,-9.566279,4983,0,2,0
870864170,0.014084051,-0.021094048,-0.0073050526,4998,0,-0.6377503,-0.022366028,-9.906841,4981,0,2,0
870869169,0.0022062832,-0.01201226,-0.008478991,4999,0,-0.69598824,0.056474224,-9.759631,4983,0,2,0
870874168,0.0037109111,-0.02093175,-0.008039089,4999,0,-0.79638904,0.16500138,-9.946223,4982,0,2,0
870879167,0.033195104,-0.013574188,-0.014916541,4999,0,-0.94788724,0.17100464,-9.854122,4981,0,2,0
870884166,0.017089913,-0.016741311,-0.00023239784,4999,0,-0.8753227,0.048622552,-9.94521,4982,0,2,0
870889165,0.005744199,-0.00492444,0.0052721556,4999,0,-0.98595464,-0.07470084,-10.031579,4982,0,2,0
870894164,-0.014696094,-0.00052751665,0.004371963,4999,0,-0.78628814,0.095815405,-9.918424,4983,0,2,0
870899163,-0.023746453,0.0035936371,0.0077971644,4999,0,-0.7644681,0.28391582,-10.161997,4982,0,2,0
870904161,0.02475868,-0.0031719,0.009978117,4998,0,-0.64536303,0.344215,-9.828399,4981,0,2,0
870909160,0.02832006,-0.0028455711,0.012479024,4999,0,-0.64447165,-0.08401928,-9.899157,4982,0,2,0
870914159,0.005588522,-0.0049884007,0.0021300486,4999,0,-0.62906796,-0.3326209,-9.613923,4983,0,2,0
870919158,-0.02531814,-0.011196917,-0.01422312,4999,0,-0.5497442,-0.1141314,-9.9036,4982,0,2,0
870924157,0.00018464222,0.0005692533,-0.003707928,4999,0,-0.7357669,0.14518067,-9.875451,4982,0,2,0
870929156,0.018973203,-0.01750889,-0.004723547,4999,0,-0.7343529,0.07210964,-9.760093,4982,0,2,0
870934154,-0.017102744,0.00061091647,-0.012498283,4998,0,-0.80969536,-0.059562847,-10.153604,4983,0,2,0
870939153,0.0036544392,-0.0061512575,-0.007585171,4999,0,-0.8470284,0.28302377,-9.750466,4983,0,2,0
870944152,0.011524184,-0.008140227,0.00496926,4999,0,-0.79129976,0.20998326,-10.004072,4982,0,2,0
870949151,0.008799963,-0.0064880643,0.0035437585,4999,0,-0.90286124,0.18131506,-9.876595,4982,0,2,0
870954150,0.015806258,-0.013414534,0.00017252036,4999,0,-0.77293044,0.023250587,-9.886018,4982,0,2,0
870959149,-0.0063849185,0.007066125,0.0057516648,4999,0,-0.8398722,-0.14013548,-10.094963,4982,0,2,0
870964147,-0.012089976,-0.0046970933,0.003247635,4998,0,-0.603046,0.07576218,-9.781019,4983,0,2,0
870969146,-0.0056824237,-0.0002815054,0.0017158501,4999,0,-0.7083156,0.17647687,-10.149435,4981,0,2,0
870974145,0.016079325,-0.0023679214,0.009433121,4999,0,-0.7515876,0.07916641,-9.7132015,4982,0,2,0
870979144,-0.01080517,0.002940174,0.0001543184,4999,0,-0.752383,-0.108008265,-10.103112,4981,0,2,0
870984143,-0.021680493,0.0026336757,0.00048983895,4999,0,-0.75979966,0.10648901,-9.724764,4983,0,2,0
870989142,0.0058961287,-0.008862578,0.0040396107,4999,0,-0.739002,0.23771122,-9.753604,4982,0,2,0
870994140,0.012984456,-0.0063866805,-0.006643373,4998,0,-0.78755546,-0.024597451,-9.89223,4982,0,2,0
870999139,0.0070755864,-0.015571657,0.0040401244,4999,0,-0.6750914,-0.14802007,-9.7734,4982,0,2,0
871004138,-0.0019657775,-0.00421525,-0.011224909,4999,0,-0.7610154,-0.038907044,-9.952606,4982,0,2,0
871009137,-0.0039165635,-0.013141928,0.0008822393,4999,0,-0.7266747,0.14129303,-9.839451,4982,0,2,0
871014136,-0.010326785,0.003475754,-0.010420459,4999,0,-0.7127542,0.17455932,-10.239773,4982,0,2,0
871019135,0.02007792,0.0035955992,0.0030180113,4999,0,-0.7898505,0.28265446,-9.603683,4982,0,2,0
871024133,0.011485538,-0.02102773,0.0026245625,4998,0,-0.71904486,0.016327586,-9.712089,4982,0,2,0
871029132,-0.0068080723,-0.011153431,-0.0044855196,4999,0,-0.88432574,0.011283235,-9.886817,4981,0,2,0
871034131,0.008503141,-0.0071157995,0.0046561104,4999,0,-0.80026406,0.16065855,-9.898314,4982,0,2,0
871039130,0.020590628,-0.00016033415,0.008069342,4999,0,-0.76890403,-0.09061235,-10.030372,4983,0,2,0
871044129,-0.009156293,-0.00648793,-0.0037053102,4999,0,-0.63459605,-0.08380778,-9.806052,4982,0,2,0
871049128,-0.020770745,-0.008752438,0.0053827665,4999,0,-0.65564096,0.13834722,-9.822862,4982,0,2,0
871054127,0.02486908,-0.01487994,0.0011049102,4999,0,-0.7131838,0.22448266,-9.697234,4982,0,2,0
871059125,0.011427382,-0.0041092574,-0.0070766383,4998,0,-0.6336843,-0.016458964,-10.083261,4983,0,2,0
871064124,0.022288425,-0.012730215,-0.007261447,4999,0,-0.7450413,0.08089041,-9.624478,4982,0,2,0
871069123,0.01494135,-0.02433881,-0.0024290304,4999,0,-0.78549796,0.03167834,-9.861627,4982,0,2,0
871074122,0.010447277,-0.0074539157,-0.0038693477,4999,0,-0.8493363,0.053812217,-10.143753,4982,0,2,0
871079121,0.021814799,-0.018232612,-0.0016037073,4999,0,-0.8349089,0.11027081,-9.64427,4982,0,2,0
871084120,0.0003159743,0.005158172,-0.00083852344,4999,0,-0.86238337,-0.11374209,-10.242279,4982,0,2,0
871089118,-0.0050440473,-0.0034162342,-0.003535917,4998,0,-0.7132056,0.05200617,-9.8397255,4983,0,2,0
871094117,-0.004776255,0.00010566887,0.000436062,4999,0,-0.6691946,0.22800975,-10.123383,4982,0,2,0
871099116,0.033525024,-0.007012292,0.0035755816,4999,0,-0.6576785,0.15997124,-9.869488,4982,0,2,0
871104115,-0.0014734385,-0.009988357,0.001109557,4999,0,-0.69456065,-0.09065221,-9.914113,4981,0,2,0
871109114,-0.0123529285,0.001903627,-0.0012159329,4999,0,-0.6964728,0.07460462,-9.945688,4982,0,2,0
871114113,0.025856376,-0.012881193,-0.0021738333,4999,0,-0.7303014,0.1156341,-9.777797,4981,0,2,0
871119112,0.006474777,0.0002872256,-0.0056133084,4999,0,-0.77402747,-0.18878539,-10.099,4982,0,2,0
871124111,-0.016038407,-7.3851515e-05,-0.0066840034,4999,0,-0.75845474,0.046293754,-9.720086,4983,0,2,0
871129109,-0.006740492,0.0014891861,-0.00901646,4998,0,-0.83442676,0.15204078,-10.090937,4982,0,2,0
871134109,0.018278522,1.326117e-06,0.0032403828,5000,0,-0.76496506,0.2277411,-9.761425,4982,0,2,0
871139107,0.0016046892,-0.01786687,0.00092574215,4998,0,-0.74011403,0.12540941,-9.776201,4983,0,2,0
871144106,0.0046878024,-0.010064204,-0.0019112241,4999,0,-0.7773809,0.037891217,-9.801884,4986,0,2,0
871149105,-0.005220921,-0.006725799,0.004136214,4999,0,-0.7529283,-0.007067221,-9.955291,4983,0,2,0
871154103,-0.01508387,0.0113416165,0.010770269,4998,0,-0.8348977,0.08620297,-9.96159,4977,0,2,0
871159103,0.004321137,-0.00954902,0.013041898,5000,0,-0.77931356,0.13439773,-9.785714,4983,0,2,0
