timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
332433698,1200.0,0.6526765,1068.3846,0.0,7339,0,67.39346,723,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333453721,1200.0,0.6526765,870.1685,0.0,7361,0,20.812687,725,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334513698,1200.0,0.6526765,677.8989,0.0,7386,0,62.43806,727,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335433700,1200.0,0.6526765,1015.873,0.0,7404,0,41.666664,729,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336455034,1200.0,0.6526765,889.2602,0.0,7427,0,41.871,731,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337505738,1200.0,0.6526765,681.3299,0.0,7450,0,41.836044,733,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338437703,1200.0,0.6526765,1055.6941,0.0,7470,0,41.789963,735,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339452882,1200.0,0.6526765,924.5756,0.0,7493,0,41.665424,737,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340500698,1200.0,0.6526765,651.10254,0.0,7518,0,41.750084,739,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341450748,1200.0,0.6526765,1147.4028,0.0,7541,0,59.916595,743,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342461700,1200.0,0.6526765,722.9759,0.0,7564,0,67.623604,745,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343378717,1200.0,0.6526765,819.0409,0.0,7582,0,41.950874,747,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344446805,1200.0,0.6526765,1043.7844,0.0,7607,0,41.632427,749,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345456697,1200.0,0.6526765,720.5154,0.0,7629,0,41.625374,751,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346557704,1200.0,0.6526765,857.4252,0.0,7655,0,41.874252,753,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347439701,1200.0,0.6526765,1033.3438,0.0,7673,0,41.21599,755,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348462698,1200.0,0.6526765,693.16516,0.0,7696,0,41.709076,757,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349386949,1200.0,0.6526765,826.73267,0.0,7713,0,41.58416,759,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350436880,1200.0,0.6526765,891.1088,0.0,7739,0,41.95804,761,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351463716,1200.0,0.6526765,891.2345,0.0,7763,0,41.870075,764,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352509700,1200.0,0.6526765,827.63654,0.0,7782,0,67.400345,766,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353438701,1200.0,0.6526765,931.0689,0.0,7806,0,41.95804,768,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354460804,1200.0,0.6526765,903.6725,0.0,7830,0,41.707962,770,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355390701,1200.0,0.6526765,903.5926,0.0,7849,0,59.577534,773,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356443699,1200.0,0.6526765,808.26697,0.0,7876,0,41.961945,775,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
